,ROMol,AAScore,trajectory_num,rank_num,lead_num,conf_num,num_heavyatoms,AAScore_LE
3738,<rdkit.Chem.rdchem.Mol object at 0x14b23185c5f0>,-5.740735153212726,trajectory_05,rank_01,lead_0351,confid_4,29,-0.19795638459354228
3439,<rdkit.Chem.rdchem.Mol object at 0x14b231834120>,-5.739521873619185,trajectory_05,rank_01,lead_0067,confid_10,25,-0.2295808749447674
3494,<rdkit.Chem.rdchem.Mol object at 0x14b231839970>,-5.739303692942735,trajectory_05,rank_01,lead_0467,confid_1,26,-0.22074244972856671
3836,<rdkit.Chem.rdchem.Mol object at 0x14b2317ea190>,-5.73064045369696,trajectory_05,rank_01,lead_0458,confid_14,30,-0.19102134845656535
3572,<rdkit.Chem.rdchem.Mol object at 0x14b231844c10>,-5.727340983758535,trajectory_05,rank_01,lead_0081,confid_3,25,-0.2290936393503414
3530,<rdkit.Chem.rdchem.Mol object at 0x14b23183e970>,-5.7241590897087535,trajectory_05,rank_01,lead_0191,confid_15,27,-0.21200589221143532
3544,<rdkit.Chem.rdchem.Mol object at 0x14b23183ef90>,-5.721543403096747,trajectory_05,rank_01,lead_0426,confid_18,29,-0.19729460010678437
3528,<rdkit.Chem.rdchem.Mol object at 0x14b23183e890>,-5.7201278740783605,trajectory_05,rank_01,lead_0419,confid_18,27,-0.21185658792882817
3720,<rdkit.Chem.rdchem.Mol object at 0x14b231857dd0>,-5.716016210729371,trajectory_05,rank_01,lead_0135,confid_10,29,-0.19710400726653002
3724,<rdkit.Chem.rdchem.Mol object at 0x14b231857f90>,-5.707154944584959,trajectory_05,rank_01,lead_0448,confid_9,26,-0.2195059594071138
3665,<rdkit.Chem.rdchem.Mol object at 0x14b231852580>,-5.703351356817809,trajectory_05,rank_01,lead_0007,confid_12,24,-0.2376396398674087
3821,<rdkit.Chem.rdchem.Mol object at 0x14b2317e7ac0>,-5.701177340945953,trajectory_05,rank_01,lead_0331,confid_19,26,-0.21927605157484434
552,<rdkit.Chem.rdchem.Mol object at 0x14b231cc7a50>,-5.6987078118773695,trajectory_02,rank_01,lead_0191,confid_12,28,-0.20352527899562034
4821,<rdkit.Chem.rdchem.Mol object at 0x14b231773740>,-5.697775365132954,trajectory_03,rank_01,lead_0178,confid_11,27,-0.21102871722714645
3752,<rdkit.Chem.rdchem.Mol object at 0x14b23185cc10>,-5.692346570283084,trajectory_05,rank_01,lead_0096,confid_4,28,-0.20329809179582445
3490,<rdkit.Chem.rdchem.Mol object at 0x14b2318397b0>,-5.680077837734562,trajectory_05,rank_01,lead_0231,confid_10,30,-0.18933592792448542
3599,<rdkit.Chem.rdchem.Mol object at 0x14b231847820>,-5.674494074306879,trajectory_05,rank_01,lead_0494,confid_1,26,-0.21824977208872612
3681,<rdkit.Chem.rdchem.Mol object at 0x14b231852c80>,-5.6734300917268135,trajectory_05,rank_01,lead_0150,confid_8,28,-0.20262250327595763
447,<rdkit.Chem.rdchem.Mol object at 0x14b231ca7b30>,-5.671708892725278,trajectory_02,rank_01,lead_0023,confid_9,27,-0.21006329232315846
3485,<rdkit.Chem.rdchem.Mol object at 0x14b231839580>,-5.665181773057296,trajectory_05,rank_01,lead_0073,confid_14,26,-0.21789160665604984
653,<rdkit.Chem.rdchem.Mol object at 0x14b2313fd740>,-5.661657158305157,trajectory_02,rank_01,lead_0006,confid_11,29,-0.19522955718293647
3832,<rdkit.Chem.rdchem.Mol object at 0x14b2317e7f90>,-5.659537702952962,trajectory_05,rank_01,lead_0463,confid_14,25,-0.22638150811811847
3582,<rdkit.Chem.rdchem.Mol object at 0x14b231847040>,-5.6585945530674495,trajectory_05,rank_01,lead_0281,confid_6,26,-0.21763825204105575
3652,<rdkit.Chem.rdchem.Mol object at 0x14b23184df90>,-5.656606992799557,trajectory_05,rank_01,lead_0197,confid_0,25,-0.2262642797119823
3628,<rdkit.Chem.rdchem.Mol object at 0x14b23184d510>,-5.6564994610325225,trajectory_05,rank_01,lead_0241,confid_7,29,-0.1950517055528456
3702,<rdkit.Chem.rdchem.Mol object at 0x14b2318575f0>,-5.65439220505514,trajectory_05,rank_01,lead_0329,confid_2,27,-0.20942193352056074
3718,<rdkit.Chem.rdchem.Mol object at 0x14b231857cf0>,-5.654354220509879,trajectory_05,rank_01,lead_0457,confid_11,26,-0.21747516232730305
3728,<rdkit.Chem.rdchem.Mol object at 0x14b23185c190>,-5.644375496951565,trajectory_05,rank_01,lead_0369,confid_0,29,-0.19463363782591606
3811,<rdkit.Chem.rdchem.Mol object at 0x14b2317e7660>,-5.643337018506046,trajectory_05,rank_01,lead_0437,confid_13,30,-0.18811123395020155
3674,<rdkit.Chem.rdchem.Mol object at 0x14b231852970>,-5.642922799752366,trajectory_05,rank_01,lead_0339,confid_14,26,-0.21703549229816793
3531,<rdkit.Chem.rdchem.Mol object at 0x14b23183e9e0>,-5.641205398507236,trajectory_05,rank_01,lead_0016,confid_3,25,-0.22564821594028944
3789,<rdkit.Chem.rdchem.Mol object at 0x14b2317e1c80>,-5.637229707786561,trajectory_05,rank_01,lead_0203,confid_19,27,-0.20878628547357636
3616,<rdkit.Chem.rdchem.Mol object at 0x14b231847f90>,-5.635188352281404,trajectory_05,rank_01,lead_0466,confid_19,26,-0.2167380135492848
3723,<rdkit.Chem.rdchem.Mol object at 0x14b231857f20>,-5.633692730556099,trajectory_05,rank_01,lead_0363,confid_19,28,-0.20120331180557496
3854,<rdkit.Chem.rdchem.Mol object at 0x14b2317ea970>,-5.630793272159014,trajectory_05,rank_01,lead_0120,confid_5,27,-0.20854789896885237
3537,<rdkit.Chem.rdchem.Mol object at 0x14b23183ec80>,-5.624495649968663,trajectory_05,rank_01,lead_0280,confid_7,25,-0.22497982599874652
1744,<rdkit.Chem.rdchem.Mol object at 0x14b231a01f90>,-5.6221666933873085,trajectory_04,rank_01,lead_0017,confid_1,26,-0.2162371805148965
3418,<rdkit.Chem.rdchem.Mol object at 0x14b23182f7b0>,-5.621302187993628,trajectory_05,rank_01,lead_0296,confid_5,26,-0.21620393030744722
3569,<rdkit.Chem.rdchem.Mol object at 0x14b231844ac0>,-5.61699583209891,trajectory_05,rank_01,lead_0084,confid_2,27,-0.20803688267033
3474,<rdkit.Chem.rdchem.Mol object at 0x14b231839040>,-5.614697395619595,trajectory_05,rank_01,lead_0288,confid_9,28,-0.20052490698641412
3515,<rdkit.Chem.rdchem.Mol object at 0x14b23183e2e0>,-5.612866476285264,trajectory_05,rank_01,lead_0469,confid_5,25,-0.22451465905141055
3560,<rdkit.Chem.rdchem.Mol object at 0x14b2318446d0>,-5.607116875285264,trajectory_05,rank_01,lead_0183,confid_9,28,-0.20025417411733087
3696,<rdkit.Chem.rdchem.Mol object at 0x14b231857350>,-5.605641941214419,trajectory_05,rank_01,lead_0000,confid_2,30,-0.18685473137381395
3552,<rdkit.Chem.rdchem.Mol object at 0x14b231844350>,-5.599238466253595,trajectory_05,rank_01,lead_0418,confid_14,26,-0.21535532562513826
3799,<rdkit.Chem.rdchem.Mol object at 0x14b2317e7120>,-5.597906844830816,trajectory_05,rank_01,lead_0318,confid_17,28,-0.19992524445824342
453,<rdkit.Chem.rdchem.Mol object at 0x14b231ca7dd0>,-5.592577310622269,trajectory_02,rank_01,lead_0194,confid_19,27,-0.20713249298600994
1826,<rdkit.Chem.rdchem.Mol object at 0x14b231a10430>,-5.59045260532676,trajectory_04,rank_01,lead_0452,confid_16,28,-0.19965902161881285
3394,<rdkit.Chem.rdchem.Mol object at 0x14b23182acf0>,-5.582579540344836,trajectory_05,rank_01,lead_0489,confid_4,26,-0.21471459770557064
3746,<rdkit.Chem.rdchem.Mol object at 0x14b23185c970>,-5.581063697414901,trajectory_05,rank_01,lead_0187,confid_14,27,-0.20670606286721857
3656,<rdkit.Chem.rdchem.Mol object at 0x14b231852190>,-5.570582971569367,trajectory_05,rank_01,lead_0058,confid_19,28,-0.1989493918417631
1721,<rdkit.Chem.rdchem.Mol object at 0x14b231a01580>,-5.567948891546278,trajectory_04,rank_01,lead_0392,confid_1,27,-0.2062203293165288
600,<rdkit.Chem.rdchem.Mol object at 0x14b2313f2f90>,-5.567110873013029,trajectory_02,rank_01,lead_0136,confid_16,27,-0.20618929159307517
3568,<rdkit.Chem.rdchem.Mol object at 0x14b231844a50>,-5.566601331980299,trajectory_05,rank_01,lead_0059,confid_9,27,-0.20617041970297403
3466,<rdkit.Chem.rdchem.Mol object at 0x14b231834cf0>,-5.566544423298629,trajectory_05,rank_01,lead_0146,confid_1,30,-0.18555148077662098
3732,<rdkit.Chem.rdchem.Mol object at 0x14b23185c350>,-5.563926673408614,trajectory_05,rank_01,lead_0148,confid_1,25,-0.22255706693634456
3637,<rdkit.Chem.rdchem.Mol object at 0x14b23184d900>,-5.561291544973786,trajectory_05,rank_01,lead_0492,confid_6,25,-0.22245166179895143
3762,<rdkit.Chem.rdchem.Mol object at 0x14b2317e1040>,-5.560200552321726,trajectory_05,rank_01,lead_0199,confid_2,29,-0.1917310535283354
682,<rdkit.Chem.rdchem.Mol object at 0x14b2313f5430>,-5.558255810587052,trajectory_02,rank_01,lead_0049,confid_0,27,-0.20586132631803894
3546,<rdkit.Chem.rdchem.Mol object at 0x14b231844040>,-5.557882450023598,trajectory_05,rank_01,lead_0141,confid_13,25,-0.22231529800094393
3591,<rdkit.Chem.rdchem.Mol object at 0x14b2318474a0>,-5.5578778581983626,trajectory_05,rank_01,lead_0488,confid_18,25,-0.2223151143279345
412,<rdkit.Chem.rdchem.Mol object at 0x14b231e6a040>,-5.555640526723867,trajectory_02,rank_01,lead_0065,confid_5,27,-0.20576446395273582
3695,<rdkit.Chem.rdchem.Mol object at 0x14b2318572e0>,-5.555614663386476,trajectory_05,rank_01,lead_0062,confid_8,27,-0.20576350605135096
3655,<rdkit.Chem.rdchem.Mol object at 0x14b231852120>,-5.547423451179355,trajectory_05,rank_01,lead_0015,confid_11,26,-0.2133624404299752
3706,<rdkit.Chem.rdchem.Mol object at 0x14b2318577b0>,-5.544778983399121,trajectory_05,rank_01,lead_0294,confid_17,26,-0.21326073013073543
3445,<rdkit.Chem.rdchem.Mol object at 0x14b2318343c0>,-5.538130908910733,trajectory_05,rank_01,lead_0066,confid_15,25,-0.22152523635642932
3646,<rdkit.Chem.rdchem.Mol object at 0x14b23184dcf0>,-5.533167075862273,trajectory_05,rank_01,lead_0250,confid_14,27,-0.20493211392082492
3436,<rdkit.Chem.rdchem.Mol object at 0x14b23182ff90>,-5.50354023850479,trajectory_05,rank_01,lead_0495,confid_12,30,-0.183451341283493
3814,<rdkit.Chem.rdchem.Mol object at 0x14b2317e77b0>,-5.499964056419718,trajectory_05,rank_01,lead_0010,confid_8,26,-0.21153707909306607
3406,<rdkit.Chem.rdchem.Mol object at 0x14b23182f270>,-5.498378700615016,trajectory_05,rank_01,lead_0095,confid_12,27,-0.20364365557833394
3532,<rdkit.Chem.rdchem.Mol object at 0x14b23183ea50>,-5.491749243135383,trajectory_05,rank_01,lead_0370,confid_18,25,-0.21966996972541533
3661,<rdkit.Chem.rdchem.Mol object at 0x14b2318523c0>,-5.488500913204006,trajectory_05,rank_01,lead_0192,confid_15,26,-0.21109618896938484
832,<rdkit.Chem.rdchem.Mol object at 0x14b231da96d0>,-5.485657172070585,trajectory_02,rank_01,lead_0437,confid_0,29,-0.189160592140365
3496,<rdkit.Chem.rdchem.Mol object at 0x14b231839a50>,-5.485602120861738,trajectory_05,rank_01,lead_0121,confid_0,29,-0.18915869382281852
1825,<rdkit.Chem.rdchem.Mol object at 0x14b231a103c0>,-5.484596917903117,trajectory_04,rank_01,lead_0186,confid_3,30,-0.18281989726343723
3441,<rdkit.Chem.rdchem.Mol object at 0x14b231834200>,-5.47472460098577,trajectory_05,rank_01,lead_0167,confid_14,25,-0.2189889840394308
3580,<rdkit.Chem.rdchem.Mol object at 0x14b231844f90>,-5.472608014893491,trajectory_05,rank_01,lead_0278,confid_7,26,-0.21048492364974966
3634,<rdkit.Chem.rdchem.Mol object at 0x14b23184d7b0>,-5.471275714256561,trajectory_05,rank_01,lead_0206,confid_6,26,-0.21043368131756005
3478,<rdkit.Chem.rdchem.Mol object at 0x14b231839270>,-5.464863311924534,trajectory_05,rank_01,lead_0225,confid_8,27,-0.20240234488609385
751,<rdkit.Chem.rdchem.Mol object at 0x14b2314062e0>,-5.458492412621719,trajectory_02,rank_01,lead_0042,confid_17,27,-0.20216638565265624
3689,<rdkit.Chem.rdchem.Mol object at 0x14b2318520b0>,-5.452904246894194,trajectory_05,rank_01,lead_0004,confid_17,26,-0.20972708641900747
3481,<rdkit.Chem.rdchem.Mol object at 0x14b2318393c0>,-5.452777440254518,trajectory_05,rank_01,lead_0299,confid_5,26,-0.2097222092405584
3558,<rdkit.Chem.rdchem.Mol object at 0x14b2318445f0>,-5.452082284709362,trajectory_05,rank_01,lead_0080,confid_3,25,-0.21808329138837446
3841,<rdkit.Chem.rdchem.Mol object at 0x14b2317ea3c0>,-5.443437399072484,trajectory_05,rank_01,lead_0024,confid_3,26,-0.2093629768874032
1800,<rdkit.Chem.rdchem.Mol object at 0x14b231a0c890>,-5.440582896261198,trajectory_04,rank_01,lead_0316,confid_3,27,-0.2015030702318962
3640,<rdkit.Chem.rdchem.Mol object at 0x14b23184da50>,-5.43423769746592,trajectory_05,rank_01,lead_0029,confid_17,27,-0.20126806286910814
3780,<rdkit.Chem.rdchem.Mol object at 0x14b2317e1890>,-5.422751976517951,trajectory_05,rank_01,lead_0306,confid_10,26,-0.20856738371222888
3517,<rdkit.Chem.rdchem.Mol object at 0x14b23183e3c0>,-5.405484346947177,trajectory_05,rank_01,lead_0367,confid_16,26,-0.20790324411335298
3827,<rdkit.Chem.rdchem.Mol object at 0x14b2317e7d60>,-5.39016922884663,trajectory_05,rank_01,lead_0164,confid_4,26,-0.20731420110948576
3810,<rdkit.Chem.rdchem.Mol object at 0x14b2317e75f0>,-5.383974049318776,trajectory_05,rank_01,lead_0422,confid_16,28,-0.19228478747567057
3711,<rdkit.Chem.rdchem.Mol object at 0x14b2318579e0>,-5.379628111898136,trajectory_05,rank_01,lead_0392,confid_0,28,-0.19212957542493345
3847,<rdkit.Chem.rdchem.Mol object at 0x14b2317ea660>,-5.377946831006359,trajectory_05,rank_01,lead_0401,confid_0,26,-0.20684410888486
1859,<rdkit.Chem.rdchem.Mol object at 0x14b231a162e0>,-5.377355536998489,trajectory_04,rank_01,lead_0149,confid_14,31,-0.17346308183866094
3503,<rdkit.Chem.rdchem.Mol object at 0x14b231839d60>,-5.368951322496096,trajectory_05,rank_01,lead_0157,confid_8,25,-0.21475805289984382
3823,<rdkit.Chem.rdchem.Mol object at 0x14b2317e7ba0>,-5.364295446440568,trajectory_05,rank_01,lead_0301,confid_4,28,-0.1915819802300203
3772,<rdkit.Chem.rdchem.Mol object at 0x14b2317e1510>,-5.35702801549868,trajectory_05,rank_01,lead_0270,confid_13,27,-0.19840844501846963
3463,<rdkit.Chem.rdchem.Mol object at 0x14b231834ba0>,-5.34891666327004,trajectory_05,rank_01,lead_0239,confid_7,25,-0.2139566665308016
1463,<rdkit.Chem.rdchem.Mol object at 0x14b231a9b2e0>,-5.333161516231771,trajectory_04,rank_01,lead_0352,confid_19,30,-0.17777205054105902
3411,<rdkit.Chem.rdchem.Mol object at 0x14b23182f4a0>,-5.321510993901917,trajectory_05,rank_01,lead_0031,confid_4,28,-0.1900539640679256
3543,<rdkit.Chem.rdchem.Mol object at 0x14b23183ef20>,-5.320236690863878,trajectory_05,rank_01,lead_0259,confid_13,27,-0.19704580336532881
584,<rdkit.Chem.rdchem.Mol object at 0x14b2313f2890>,-5.314027907614327,trajectory_02,rank_01,lead_0493,confid_5,27,-0.19681584843016026
3844,<rdkit.Chem.rdchem.Mol object at 0x14b2317ea510>,-5.300267268176449,trajectory_05,rank_01,lead_0213,confid_9,26,-0.2038564333914019
3554,<rdkit.Chem.rdchem.Mol object at 0x14b231844430>,-5.300222579977473,trajectory_05,rank_01,lead_0210,confid_15,25,-0.21200890319909893
1865,<rdkit.Chem.rdchem.Mol object at 0x14b231a16580>,-5.289661294267641,trajectory_04,rank_01,lead_0019,confid_0,29,-0.1824021135954359
3679,<rdkit.Chem.rdchem.Mol object at 0x14b231852ba0>,-5.288045519957202,trajectory_05,rank_01,lead_0328,confid_15,29,-0.1823463972399035
3588,<rdkit.Chem.rdchem.Mol object at 0x14b231847350>,-5.28309466584365,trajectory_05,rank_01,lead_0315,confid_14,25,-0.21132378663374599
3801,<rdkit.Chem.rdchem.Mol object at 0x14b2317e7200>,-5.272072415901952,trajectory_05,rank_01,lead_0300,confid_9,25,-0.21088289663607807
774,<rdkit.Chem.rdchem.Mol object at 0x14b231406cf0>,-5.271552159761294,trajectory_02,rank_01,lead_0497,confid_11,30,-0.17571840532537647
3513,<rdkit.Chem.rdchem.Mol object at 0x14b23183e200>,-5.26711422003402,trajectory_05,rank_01,lead_0175,confid_12,28,-0.18811122214407214
479,<rdkit.Chem.rdchem.Mol object at 0x14b231cdc970>,-5.2516006038681935,trajectory_02,rank_01,lead_0384,confid_6,25,-0.21006402415472775
438,<rdkit.Chem.rdchem.Mol object at 0x14b231ca7740>,-5.249116217270964,trajectory_02,rank_01,lead_0450,confid_1,29,-0.1810040074921022
3829,<rdkit.Chem.rdchem.Mol object at 0x14b2317e7e40>,-5.2402458881452745,trajectory_05,rank_01,lead_0217,confid_12,27,-0.19408318104241756
3428,<rdkit.Chem.rdchem.Mol object at 0x14b23182fc10>,-5.2391076955842415,trajectory_05,rank_01,lead_0415,confid_18,26,-0.20150414213785545
3388,<rdkit.Chem.rdchem.Mol object at 0x14b23182aa50>,-5.235757373378188,trajectory_05,rank_01,lead_0077,confid_3,28,-0.18699133476350674
1589,<rdkit.Chem.rdchem.Mol object at 0x14b2319ebac0>,-5.189451667983306,trajectory_04,rank_01,lead_0097,confid_2,27,-0.19220191362901135
1818,<rdkit.Chem.rdchem.Mol object at 0x14b231a10040>,-5.187557390843003,trajectory_04,rank_01,lead_0422,confid_17,28,-0.18526990681582153
1424,<rdkit.Chem.rdchem.Mol object at 0x14b231a95190>,-5.127769971388468,trajectory_04,rank_01,lead_0333,confid_14,28,-0.18313464183530243
452,<rdkit.Chem.rdchem.Mol object at 0x14b231ca7d60>,-5.119493533471911,trajectory_02,rank_01,lead_0451,confid_5,27,-0.18961087161007079
877,<rdkit.Chem.rdchem.Mol object at 0x14b231db4ac0>,-5.111531422666559,trajectory_02,rank_01,lead_0277,confid_3,28,-0.18255469366666283
3650,<rdkit.Chem.rdchem.Mol object at 0x14b23184deb0>,-5.1060958711986775,trajectory_05,rank_01,lead_0036,confid_13,27,-0.18911466189624732
1449,<rdkit.Chem.rdchem.Mol object at 0x14b231a95c80>,-5.10188657242661,trajectory_04,rank_01,lead_0303,confid_11,28,-0.18221023472952178
506,<rdkit.Chem.rdchem.Mol object at 0x14b231cab580>,-5.090999006779138,trajectory_02,rank_01,lead_0498,confid_4,28,-0.18182139309925494
745,<rdkit.Chem.rdchem.Mol object at 0x14b2313f00b0>,-5.078120212415173,trajectory_02,rank_01,lead_0448,confid_15,27,-0.18807852638574715
3516,<rdkit.Chem.rdchem.Mol object at 0x14b23183e350>,-5.072166361334626,trajectory_05,rank_01,lead_0057,confid_19,29,-0.17490228832188368
3862,<rdkit.Chem.rdchem.Mol object at 0x14b2317eacf0>,-5.0650455823843,trajectory_05,rank_01,lead_0155,confid_5,27,-0.18759428082904817
3458,<rdkit.Chem.rdchem.Mol object at 0x14b231834970>,-5.013136707198377,trajectory_05,rank_01,lead_0314,confid_0,30,-0.16710455690661255
817,<rdkit.Chem.rdchem.Mol object at 0x14b2313e50b0>,-5.008283061212137,trajectory_02,rank_01,lead_0365,confid_16,28,-0.17886725218614777
580,<rdkit.Chem.rdchem.Mol object at 0x14b2313f26d0>,-4.972563098210913,trajectory_02,rank_01,lead_0080,confid_15,28,-0.17759153922181833
880,<rdkit.Chem.rdchem.Mol object at 0x14b231db4c10>,-4.971754762572833,trajectory_02,rank_01,lead_0125,confid_15,28,-0.1775626700918869
3443,<rdkit.Chem.rdchem.Mol object at 0x14b2318342e0>,-4.968867678701582,trajectory_05,rank_01,lead_0325,confid_2,27,-0.18403213624820675
3760,<rdkit.Chem.rdchem.Mol object at 0x14b23185cf90>,-4.929471344354271,trajectory_05,rank_01,lead_0330,confid_11,27,-0.18257301275386187
692,<rdkit.Chem.rdchem.Mol object at 0x14b2313f5890>,-4.911711409368704,trajectory_02,rank_01,lead_0055,confid_8,27,-0.18191523738402607
3550,<rdkit.Chem.rdchem.Mol object at 0x14b231844270>,-4.891320112562252,trajectory_05,rank_01,lead_0476,confid_4,27,-0.1811600041689723
1844,<rdkit.Chem.rdchem.Mol object at 0x14b231a10c10>,-4.851782579475379,trajectory_04,rank_01,lead_0408,confid_4,27,-0.1796956510916807
577,<rdkit.Chem.rdchem.Mol object at 0x14b2313f2580>,-4.833799563235476,trajectory_02,rank_01,lead_0100,confid_12,27,-0.1790296134531658
4517,<rdkit.Chem.rdchem.Mol object at 0x14b2317c60b0>,-4.783964406740222,trajectory_03,rank_01,lead_0482,confid_9,31,-0.15432143247549104
3424,<rdkit.Chem.rdchem.Mol object at 0x14b23182fa50>,-4.760041900691679,trajectory_05,rank_01,lead_0184,confid_4,27,-0.17629784817376587
422,<rdkit.Chem.rdchem.Mol object at 0x14b231ebdcf0>,-4.752243551935651,trajectory_02,rank_01,lead_0334,confid_6,29,-0.1638704673081259
1866,<rdkit.Chem.rdchem.Mol object at 0x14b231a165f0>,-4.73881558412453,trajectory_04,rank_01,lead_0125,confid_3,28,-0.16924341371873322
792,<rdkit.Chem.rdchem.Mol object at 0x14b2313e5510>,-4.699714133213978,trajectory_02,rank_01,lead_0043,confid_16,29,-0.1620591080418613
3390,<rdkit.Chem.rdchem.Mol object at 0x14b23182ab30>,-4.6948383577103,trajectory_05,rank_01,lead_0065,confid_19,26,-0.1805707060657808
1506,<rdkit.Chem.rdchem.Mol object at 0x14b2319e15f0>,-4.689922146229657,trajectory_04,rank_01,lead_0467,confid_11,30,-0.15633073820765522
3747,<rdkit.Chem.rdchem.Mol object at 0x14b23185c9e0>,-4.6547869041829335,trajectory_05,rank_01,lead_0123,confid_11,29,-0.16050989324768736
833,<rdkit.Chem.rdchem.Mol object at 0x14b231da9740>,-4.622098602178377,trajectory_02,rank_01,lead_0262,confid_13,28,-0.16507495007779918
3540,<rdkit.Chem.rdchem.Mol object at 0x14b23183edd0>,-4.5909304303727,trajectory_05,rank_01,lead_0347,confid_16,26,-0.17657424732202692
3432,<rdkit.Chem.rdchem.Mol object at 0x14b23182fdd0>,-4.579075206611593,trajectory_05,rank_01,lead_0443,confid_6,28,-0.16353840023612834
3710,<rdkit.Chem.rdchem.Mol object at 0x14b231857970>,-4.54798804518001,trajectory_05,rank_01,lead_0465,confid_1,26,-0.17492261712230808
523,<rdkit.Chem.rdchem.Mol object at 0x14b231cabd60>,-4.533082150237025,trajectory_02,rank_01,lead_0417,confid_2,27,-0.1678919314902602
1576,<rdkit.Chem.rdchem.Mol object at 0x14b2319eb510>,-4.525225470608191,trajectory_04,rank_01,lead_0374,confid_3,28,-0.16161519537886399
3803,<rdkit.Chem.rdchem.Mol object at 0x14b2317e72e0>,-4.49035815885983,trajectory_05,rank_01,lead_0045,confid_2,29,-0.15483993651240793
3824,<rdkit.Chem.rdchem.Mol object at 0x14b2317e7c10>,-4.4834830909167,trajectory_05,rank_01,lead_0177,confid_4,27,-0.16605492929321108
662,<rdkit.Chem.rdchem.Mol object at 0x14b2313fdb30>,-4.468920154413409,trajectory_02,rank_01,lead_0029,confid_14,26,-0.17188154440051573
